1.700000000000000178e+00 4.703680081043989936e-02 3.455126459981872067e-02 9.186901983187725773e-02 1.477757482117922072e-01 1.045130484261934389e-01 1.180701103351106812e-01 1.200562834124265094e-01 1.197535129010675325e-01 1.158136763803184477e-01
1.800000000000000044e+00 2.561555260036854076e-01 1.126443603864840382e-01 1.563783314636484345e-01 1.372591147111600907e-01 1.556094617210467268e-01 1.329215962442497900e-01 1.401790639415263773e-01 1.340464320489860861e-01 1.325204494629335650e-01
1.900000000000000133e+00 2.743260599833657887e-02 1.870633646406970607e-01 1.539635425900586219e-01 1.221496656666099662e-01 1.377713684972114161e-01 1.422870814419753827e-01 1.470031381876573118e-01 1.449350138585227543e-01 1.484044346124452074e-01
2.000000000000000000e+00 9.091309850797081593e-02 2.242280075975285336e-01 1.401699817860127817e-01 1.322848155114899060e-01 1.487366390047032416e-01 1.565207814511520856e-01 1.627516987157862915e-01 1.599766048875238822e-01 1.592061173153340448e-01
2.100000000000000089e+00 1.547110954404642968e-02 1.431451848402271187e-01 1.812836196337128669e-01 1.712141292265678127e-01 1.768856848613963584e-01 1.705876451925571746e-01 1.709811484255121805e-01 1.708210132497890998e-01 1.732183674667200357e-01
2.200000000000000178e+00 1.627119909468282555e-01 1.308947563468903230e-01 2.365115369589249616e-01 1.669053172347801650e-01 2.034484925648997744e-01 1.842156249201813978e-01 1.832410600293270520e-01 1.872279111089489856e-01 1.840473282003460276e-01
2.300000000000000266e+00 2.661791087278353451e-01 7.340077517801074647e-02 1.896723907960354005e-01 1.963772166429493538e-01 2.093750740595540227e-01 2.002971355905130979e-01 1.961195739613172673e-01 1.953359342607768057e-01 1.915866839576713387e-01
2.400000000000000355e+00 2.072445025347678660e-01 2.470208906219123479e-01 1.919432310424439847e-01 2.100596942628308594e-01 2.094442955692571995e-01 2.058478531255204247e-01 2.032041092500254942e-01 1.987997452019732159e-01 2.012684846289350127e-01
2.500000000000000000e+00 1.880542460474798616e-01 1.413141121490119612e-01 2.105596776828544958e-01 2.068488996661736468e-01 1.913793614698960921e-01 2.063320361978517037e-01 2.026721434219356521e-01 2.067333677816703963e-01 2.057001246844103737e-01
2.600000000000000089e+00 4.914410572130697985e-02 1.497644863731285858e-01 2.285773461126591466e-01 2.233147978927994826e-01 1.829485673563970849e-01 2.069812437540037298e-01 2.102262406356517621e-01 2.103755280561083740e-01 2.094686518868506264e-01
2.700000000000000178e+00 4.579573716675480188e-01 2.052931087779572839e-01 1.773573411265367827e-01 2.204266648760775382e-01 2.015283482675687410e-01 2.093426185747561397e-01 2.079990111471746728e-01 2.095036776412138591e-01 2.105767972324812942e-01
2.800000000000000266e+00 2.675505073739639084e-01 2.903433666365123900e-01 2.286789387192584844e-01 2.091000419910686303e-01 2.099157924047178880e-01 2.056416315457280375e-01 2.068109909049017092e-01 2.077513369771074037e-01 2.086153926572168193e-01
2.900000000000000355e+00 1.387739928396509170e-01 2.329721681183417603e-01 1.933491550604289622e-01 2.002129726730528803e-01 2.245019967005971173e-01 2.045829438933622069e-01 2.058743172310488201e-01 2.028821285963332555e-01 2.028113156278326668e-01
3.000000000000000000e+00 1.361346480277789150e-01 2.712925280317857180e-01 1.439760920464381033e-01 1.737939398857143158e-01 2.072315747668661556e-01 1.975644379389200900e-01 1.960211411868985898e-01 1.968563256889049595e-01 1.962137844184776714e-01
3.100000000000000089e+00 2.397791277633051776e-01 2.186673057050189661e-01 1.304662485323808963e-01 2.224582473567552066e-01 1.930766580384886133e-01 1.732420808781786892e-01 1.866435017207823677e-01 1.865198621512882127e-01 1.856384724683680376e-01
3.200000000000000178e+00 1.742790993455759774e-01 1.758215991932048361e-01 1.922831954866660031e-01 1.857022134833234417e-01 1.689369654903928875e-01 1.738176873042348858e-01 1.690155997526942844e-01 1.711092224779985627e-01 1.733084696414173009e-01
3.300000000000000266e+00 1.710368594099339334e-01 1.648215106709886302e-01 1.511042186653271113e-01 1.616255220171035345e-01 1.505978977673993469e-01 1.631384355653738294e-01 1.486042594429021202e-01 1.547925649037818208e-01 1.548319533860136599e-01
3.400000000000000355e+00 1.776609968232151227e-01 9.222098119921705306e-02 1.021328237642134401e-01 1.321580634935027032e-01 1.254875222627364340e-01 1.208291352145719616e-01 1.372451980098479407e-01 1.339511090856406739e-01 1.369175350481804110e-01
3.500000000000000000e+00 1.102172576847523511e-01 1.087119212795304851e-01 9.428794562555718739e-02 9.155649544462268752e-02 1.250030880683393464e-01 1.144542361484485182e-01 1.186957724219769444e-01 1.160980813555593932e-01 1.141873168108898384e-01
3.600000000000000089e+00 1.203129585473131646e-01 -5.237297317873224056e-02 7.673302569798817752e-02 1.024145080109273298e-01 9.740067256693571429e-02 9.002792083685617897e-02 9.281210826074293152e-02 8.481576331073098496e-02 8.784882461741407023e-02
3.700000000000000178e+00 1.854517973793789326e-02 -9.616261509990259304e-04 1.199851818243272139e-01 3.936880512341864313e-02 6.042338303626602208e-02 6.519867437273449418e-02 6.397577851072114297e-02 6.105508059439142959e-02 6.093662428415456273e-02
3.800000000000000266e+00 8.166534840554891261e-02 1.008356147610744297e-02 3.151062798205522125e-02 4.679868367403804130e-02 3.814191267605847313e-02 2.199838458235900754e-02 3.275797524868451910e-02 3.080174175501252873e-02 3.105397325625314925e-02
3.900000000000000355e+00 9.864243322921922852e-02 -2.610919974261265500e-02 3.115391661559141490e-02 -2.222219236198525599e-02 -1.419011811271084569e-02 -2.546236919070309340e-03 -5.447875363821054473e-03 7.883805992103991647e-04 -3.032931101394908090e-03
4.000000000000000000e+00 -1.031601660892492722e-01 -4.920732873468579294e-02 -3.748163865219723140e-02 -2.064512604260329912e-02 -2.988654004353999069e-02 -3.773871030751501515e-02 -3.618225204030015713e-02 -3.783415615035548574e-02 -3.627860095418920100e-02
4.100000000000000533e+00 4.144821107018481499e-02 -9.582598563024784244e-02 -1.073022459101479198e-01 -7.831475896499109912e-02 -7.583643803030118424e-02 -6.811395324165631093e-02 -7.548346519511388297e-02 -7.467084046201719061e-02 -7.587488121557313392e-02
4.200000000000000178e+00 -1.623075198561007570e-01 -8.073443555243101089e-02 -1.240047147651774095e-01 -1.201674943509535576e-01 -1.192325983971301157e-01 -1.023080297433046348e-01 -1.145958187095412889e-01 -1.157931970597396026e-01 -1.147395524874298967e-01
4.299999999999999822e+00 -2.777513355773684189e-01 -1.767216149561122440e-01 -1.750364637166159365e-01 -1.719265750151584005e-01 -1.514183490253865338e-01 -1.489934547373736040e-01 -1.546562479561515435e-01 -1.554658464373878668e-01 -1.558854450916308254e-01
4.400000000000000355e+00 -8.511185491224063093e-02 -1.778620531714099062e-01 -2.147774786958733806e-01 -1.910564063384720956e-01 -1.943154959983373620e-01 -1.995527192590973442e-01 -2.020707505652580560e-01 -1.991759524603068376e-01 -1.993015542544526730e-01
4.500000000000000000e+00 -1.682783536212088815e-01 -3.002365149033918712e-01 -2.498216233228588434e-01 -2.306152030226354122e-01 -2.623536670694407991e-01 -2.435918647331632714e-01 -2.506267206032026240e-01 -2.413010382550498101e-01 -2.431286022326737128e-01
4.600000000000000533e+00 -3.489557176997889476e-01 -2.852689689634676506e-01 -3.267655837332305024e-01 -3.289122915017809179e-01 -2.872298223169205689e-01 -2.894231646572466010e-01 -2.908147513003549456e-01 -2.873055229707797142e-01 -2.882775225438910516e-01
4.700000000000000178e+00 -3.386605649961716424e-01 -3.793998159210704157e-01 -3.793932955354262782e-01 -3.408271863779401833e-01 -3.347586561998887045e-01 -3.367174789244438138e-01 -3.366674196787506346e-01 -3.364600447571890474e-01 -3.344449373348364896e-01
4.800000000000000711e+00 -4.426663299134722118e-01 -4.185033331458854478e-01 -4.171019571538978621e-01 -4.113374497840828758e-01 -3.841318190462030269e-01 -3.755620998275923106e-01 -3.821378808766444091e-01 -3.808334106666458330e-01 -3.821376105704092918e-01
4.900000000000000355e+00 -5.777040974322096289e-01 -4.018476606515165583e-01 -4.550385065878811419e-01 -4.108722915847805024e-01 -4.299747744288102136e-01 -4.279605026200094531e-01 -4.310849840934141142e-01 -4.312844830093366388e-01 -4.286788641438771807e-01
5.000000000000000000e+00 -5.851177294167653198e-01 -5.466514019792324541e-01 -4.833700719955220104e-01 -4.823318266806444488e-01 -4.817867744093135562e-01 -4.904649883961955670e-01 -4.789535666006808912e-01 -4.721005605389425042e-01 -4.773965424285829262e-01
5.100000000000000533e+00 -4.460895010285301776e-01 -5.051822592377532839e-01 -5.101190029430758832e-01 -4.870545902757790202e-01 -5.140499710446795323e-01 -5.248652991831350700e-01 -5.230945092215298908e-01 -5.242529569942663281e-01 -5.232836039576844733e-01
5.200000000000000178e+00 -6.436672711771103117e-01 -6.006899044409536037e-01 -5.562762795873947841e-01 -5.598040681247676842e-01 -5.722702918682907036e-01 -5.570589287478315832e-01 -5.658663129896230881e-01 -5.726374675492418298e-01 -5.678491368219170665e-01
5.300000000000000711e+00 -6.767733341942901992e-01 -6.402785558028410984e-01 -6.534296979496356794e-01 -5.955057026691497057e-01 -6.099545418259677554e-01 -6.157843370370456038e-01 -6.168904556964132091e-01 -6.148418660770712529e-01 -6.142411621144304723e-01
5.400000000000000355e+00 -5.935062341862462620e-01 -5.872216431083029375e-01 -6.197723584416275910e-01 -6.547842694873374780e-01 -6.665985583055559216e-01 -6.613626989207479490e-01 -6.563005225593062653e-01 -6.555158010450123918e-01 -6.578722467964762677e-01
5.500000000000000000e+00 -5.743307154939079062e-01 -6.903804574668874761e-01 -7.116569434148822815e-01 -6.778491886744855144e-01 -7.023563933542498194e-01 -6.939340693948651273e-01 -7.001162289935183303e-01 -7.020335263417881722e-01 -7.003656613038259371e-01
5.600000000000000533e+00 -6.752909325729473666e-01 -7.714313763235123300e-01 -7.328617606454117528e-01 -7.314905446525448163e-01 -7.189070995996508229e-01 -7.471344980804216496e-01 -7.448620911280979806e-01 -7.423489992802349002e-01 -7.406022400501514058e-01
5.700000000000000178e+00 -7.916204490295655205e-01 -7.282549158953731672e-01 -7.217723291088550264e-01 -7.719962764594748839e-01 -7.771012142514853727e-01 -7.850093599647496312e-01 -7.807839926797887076e-01 -7.786044223436815459e-01 -7.806534067248701581e-01
5.800000000000000711e+00 -8.581532147830014390e-01 -8.516603711040986457e-01 -7.935899112578115311e-01 -8.254613224183389164e-01 -8.184792478660501969e-01 -8.129653355727447517e-01 -8.192144741544418185e-01 -8.201409026629667975e-01 -8.193047310554776308e-01
5.900000000000000355e+00 -9.716744552624766440e-01 -8.949879201128826400e-01 -8.960981093116358043e-01 -8.675818343972143687e-01 -8.653619763772276707e-01 -8.525070470263076405e-01 -8.512560940470706994e-01 -8.512486895044006907e-01 -8.525495287423597857e-01
6.000000000000000000e+00 -9.710262334225652214e-01 -8.882601682165069956e-01 -8.891188309916758792e-01 -9.046334705870983095e-01 -8.908594053549062641e-01 -8.923182720924044409e-01 -8.889900944454363074e-01 -8.865376775059136127e-01 -8.862122803621101941e-01
6.100000000000000533e+00 -7.962984295356265729e-01 -8.394490351772911918e-01 -9.374526443151328658e-01 -9.486157680074054355e-01 -9.172850100469766010e-01 -9.087649769465940830e-01 -9.159720606702838053e-01 -9.125637562078032783e-01 -9.137099463118883991e-01
6.200000000000000178e+00 -1.088331122728073419e+00 -9.395472009804528568e-01 -1.003374461403251816e+00 -9.425791453424386956e-01 -9.379820496197545099e-01 -9.501033508606196998e-01 -9.383048028174951760e-01 -9.415230897401699606e-01 -9.415209349610164091e-01
6.300000000000000711e+00 -8.859969784630110645e-01 -1.090737058001040927e+00 -1.003289547023579198e+00 -9.276540534831504425e-01 -9.659049088197907418e-01 -9.582443770650045378e-01 -9.661282274945982573e-01 -9.693305549242235974e-01 -9.660086345436125210e-01
6.400000000000000355e+00 -8.425907145075084426e-01 -9.468256912987199625e-01 -9.379833963825895404e-01 -9.984581058741226478e-01 -9.829170606442643177e-01 -9.796356125283305349e-01 -9.904826945985835129e-01 -9.873397892409889742e-01 -9.864267309983857368e-01
6.500000000000000000e+00 -1.057773234311394139e+00 -9.989409794328938386e-01 -1.036802643094128840e+00 -9.886337114789852665e-01 -1.019441069727877514e+00 -9.943474760777315513e-01 -1.006323655237656878e+00 -1.006171302204104334e+00 -1.003511687738876335e+00
6.600000000000000533e+00 -1.101739363705433794e+00 -1.044244894436821891e+00 -1.042304016165228830e+00 -1.035099380279902670e+00 -1.023430106918798543e+00 -1.020078673753833653e+00 -1.020841406242183114e+00 -1.020687134790000394e+00 -1.020116001093499314e+00
6.700000000000000178e+00 -1.173309974909807929e+00 -1.040295055854665085e+00 -1.060321041277690890e+00 -1.047067855332928454e+00 -1.022441490948977849e+00 -1.038199703536872631e+00 -1.032386433104992118e+00 -1.031424400224560944e+00 -1.032786184536935714e+00
6.800000000000000711e+00 -1.016186540882942246e+00 -1.100047160081165210e+00 -1.027539017760007445e+00 -1.040500290707806474e+00 -1.046417860989622417e+00 -1.042524724712395212e+00 -1.040138761998960826e+00 -1.037086376430364165e+00 -1.042375590554594611e+00
6.900000000000000355e+00 -9.658952108280040028e-01 -9.977260484328757117e-01 -1.107874053538719927e+00 -1.090232642825065712e+00 -1.049217848382925311e+00 -1.038393725846848969e+00 -1.041518654561639945e+00 -1.044386430848504688e+00 -1.048026275521810158e+00
7.000000000000000000e+00 -1.107646957249277087e+00 -1.111257266615754302e+00 -1.071595971733320551e+00 -1.053420583646172748e+00 -1.066916669073240787e+00 -1.053598934757718375e+00 -1.053220692670179925e+00 -1.051456108482428764e+00 -1.051763158349218852e+00
7.100000000000000533e+00 -1.187916454471336536e+00 -1.122050635265673835e+00 -1.076795419768677986e+00 -1.051736110959774040e+00 -1.051004090206718589e+00 -1.052192016254821283e+00 -1.053663308661993092e+00 -1.053414352771350870e+00 -1.050973190091866849e+00
7.200000000000000178e+00 -1.134697663169444981e+00 -9.773922875381161335e-01 -1.043743162460925911e+00 -1.051840774439400272e+00 -1.054238930108254202e+00 -1.057625700977988359e+00 -1.047186345778910566e+00 -1.049442120218722962e+00 -1.047706463094794316e+00
7.300000000000000711e+00 -7.827227463850343625e-01 -9.999818431964269116e-01 -1.033658956276950480e+00 -1.061231264227119997e+00 -1.043774069448406117e+00 -1.060475084681927749e+00 -1.045625428566606896e+00 -1.045571887186495186e+00 -1.044385378234926387e+00
7.400000000000000355e+00 -9.528892873584003942e-01 -1.048797349503574283e+00 -1.027986434359130063e+00 -1.019161431119156580e+00 -1.046879076508817175e+00 -1.038606285606106239e+00 -1.035294006196473271e+00 -1.036896495172493493e+00 -1.038346266880088020e+00
7.500000000000000000e+00 -9.730857811834319193e-01 -1.044258994836613441e+00 -1.035472034793618601e+00 -1.024250617426943899e+00 -1.038838023621975415e+00 -1.028575700989356134e+00 -1.022845846909104850e+00 -1.030335806825127820e+00 -1.029482545276416694e+00
7.600000000000000533e+00 -1.002466234772554587e+00 -1.050228595446688784e+00 -1.034424790120531679e+00 -9.958405982757227992e-01 -1.009771862309718049e+00 -1.024477587420814295e+00 -1.021739743161255376e+00 -1.021143660177969537e+00 -1.017027682930568000e+00
7.700000000000000178e+00 -9.104223733367790006e-01 -9.856413941047460492e-01 -1.025833102379898554e+00 -1.015103958457371336e+00 -9.978923763380516121e-01 -1.003197400444932219e+00 -1.003844132796609667e+00 -1.006380116511417899e+00 -1.003828558151375505e+00
7.800000000000000711e+00 -1.006211042710678960e+00 -9.097832408264634463e-01 -1.053490772028332634e+00 -1.002297041284087920e+00 -9.826687334690212827e-01 -9.815568294306212804e-01 -9.909738306851690881e-01 -9.914421504912620531e-01 -9.911428166894906688e-01
7.900000000000000355e+00 -1.171579934283632385e+00 -9.737556438296292027e-01 -9.363235865351876575e-01 -9.810887427442026576e-01 -9.914573157854197349e-01 -9.739821052015413816e-01 -9.869781021632142437e-01 -9.769600431121482353e-01 -9.748920229045956454e-01
8.000000000000000000e+00 -1.003291043188886622e+00 -1.002288074575092836e+00 -9.439606124060605508e-01 -9.824297504626606781e-01 -9.625668119684950286e-01 -9.727388434352810531e-01 -9.535749892844829212e-01 -9.572250120601725198e-01 -9.592098212746714703e-01
8.099999999999999645e+00 -9.253754134706637657e-01 -8.729398259118004155e-01 -9.943495327032548792e-01 -9.332979652793791381e-01 -9.500034755885820026e-01 -9.548856148310640446e-01 -9.429602523115037105e-01 -9.379321432792763202e-01 -9.419589612851316796e-01
8.200000000000001066e+00 -8.726730212293927202e-01 -9.575991511425691050e-01 -9.836875364958386214e-01 -9.302985965177105188e-01 -9.099830013632385084e-01 -9.242422854714091862e-01 -9.275548000524485026e-01 -9.240935211546720263e-01 -9.226045952498788116e-01
8.300000000000000711e+00 -8.344938705115777511e-01 -9.408108810099731212e-01 -9.282279965580790826e-01 -8.802357496930368619e-01 -9.073539931962366634e-01 -9.029989990433788805e-01 -9.031838988716088812e-01 -9.050530998843496766e-01 -9.044835397198589533e-01
8.400000000000000355e+00 -9.241744769843801555e-01 -9.414613080891436336e-01 -7.888452708500746091e-01 -9.045100224578075387e-01 -8.848938882823487173e-01 -8.805951086008358963e-01 -8.892293515232504442e-01 -8.839275139504643164e-01 -8.853251767386487447e-01
8.500000000000000000e+00 -6.402565563285484984e-01 -9.101143715768607034e-01 -8.956230056743749168e-01 -8.846334447105858034e-01 -8.629041732288998956e-01 -8.688995163060405647e-01 -8.686854045070141472e-01 -8.679772932331515367e-01 -8.675002177132083991e-01
8.599999999999999645e+00 -9.030453819213708488e-01 -8.381629144345935645e-01 -8.800057445990326910e-01 -8.525229045259957728e-01 -8.388756980683441666e-01 -8.504937722072717365e-01 -8.537290501626290107e-01 -8.489176271599878643e-01 -8.500269035732417322e-01
8.700000000000001066e+00 -6.439683715931752150e-01 -7.727640775209555501e-01 -8.091968367699724496e-01 -8.287707104695101190e-01 -8.263029839600248838e-01 -8.437856790609460367e-01 -8.319507836290324088e-01 -8.342176996637865605e-01 -8.352171876273279949e-01
8.800000000000000711e+00 -7.225572197261520557e-01 -9.862904075712903840e-01 -8.442211383483321230e-01 -8.337814763158704068e-01 -8.362027028545695462e-01 -8.288618735152734063e-01 -8.262906450412166315e-01 -8.196921062919556578e-01 -8.199606081999137874e-01
8.900000000000000355e+00 -7.941131162327939030e-01 -8.107339766808870918e-01 -8.116452583472798521e-01 -7.826685520221695613e-01 -8.022803269272513749e-01 -8.025630603711537692e-01 -8.066930911878600341e-01 -8.060132550730210177e-01 -8.049676614077356795e-01
9.000000000000000000e+00 -8.221845770160369771e-01 -7.020801663719489216e-01 -7.668054048029072645e-01 -7.968483728603382721e-01 -7.691668450689522762e-01 -7.895879635287900156e-01 -7.890043041429607440e-01 -7.920367622829209697e-01 -7.910230017980561801e-01
9.099999999999999645e+00 -6.690115745722919893e-01 -8.715197497774080926e-01 -8.140296257361103738e-01 -7.675150354918862661e-01 -7.945956289953778340e-01 -7.866619266222570905e-01 -7.783903501865928609e-01 -7.830363136367157750e-01 -7.811927837350602921e-01
9.200000000000001066e+00 -6.610181558483514408e-01 -7.658135835638030242e-01 -8.117642639411153382e-01 -7.690236977959937770e-01 -7.689579893742358729e-01 -7.742346924985193946e-01 -7.737698100556551495e-01 -7.735152813969897734e-01 -7.736400089711913397e-01
9.300000000000000711e+00 -6.214422645849718707e-01 -7.699612791211438712e-01 -7.607127759949848800e-01 -7.424306285300588115e-01 -7.609279076741093384e-01 -7.633352281129125450e-01 -7.644811889928195825e-01 -7.646028687937564960e-01 -7.646248535392219381e-01
9.400000000000000355e+00 -7.999666821367723557e-01 -8.463736962491698046e-01 -7.468280181402321416e-01 -7.853869532537729459e-01 -7.753074369374891583e-01 -7.629974946230961841e-01 -7.551798653919647997e-01 -7.608866029654051122e-01 -7.621743961305299520e-01
9.500000000000000000e+00 -7.039753898282511413e-01 -7.942842373929652755e-01 -7.537641617662959037e-01 -7.646660984090475344e-01 -7.341592263516675265e-01 -7.660468406731394397e-01 -7.558544627920473769e-01 -7.586415649135298533e-01 -7.577435231845011110e-01
9.600000000000001421e+00 -8.804819822139727803e-01 -7.534491826467276665e-01 -7.805627140918324214e-01 -7.559607446134293252e-01 -7.564959268347931642e-01 -7.569093919544824800e-01 -7.551307416345451884e-01 -7.608939798824263523e-01 -7.595641607788117255e-01
9.700000000000001066e+00 -8.821714821853604560e-01 -7.701503364285541275e-01 -7.531493528723535169e-01 -7.537710489594864338e-01 -7.567055966492353125e-01 -7.554444899273501379e-01 -7.592843069630458297e-01 -7.633969402377791535e-01 -7.608173056595858297e-01
9.800000000000000711e+00 -7.471976952444013831e-01 -7.872695378773186814e-01 -7.518123665928631016e-01 -7.558617554667046434e-01 -7.802641919863806397e-01 -7.662108827575253578e-01 -7.686585261954425041e-01 -7.645820794949211852e-01 -7.632200453972056708e-01
9.900000000000000355e+00 -8.632612837900995872e-01 -8.323497527614439617e-01 -7.440820727114594302e-01 -7.688592545721305571e-01 -7.764178447935514704e-01 -7.764625025414708670e-01 -7.727165307010707140e-01 -7.709463261897993025e-01 -7.734592816398854209e-01
1.000000000000000000e+01 -7.052974557332094552e-01 -7.758171467536426613e-01 -7.193415367731246235e-01 -7.705209028784835157e-01 -8.048475790344832292e-01 -7.822871947591575337e-01 -7.859470535977743921e-01 -7.826106632686851139e-01 -7.827596032707331286e-01
